Response ID,Participant #,condition,Block #,"Block total order (cond1 = 1:8, cond2 = 9:16)",Step Presentation Order,Left Top Title,Right Top Title,Left Bottom Title,Right Bottom Title,Stim sentence ENG,"Correct = c, Incorrect = x",RT of stimulus
R_2yqEFv73cn8rPRj,39,2,8,16,15,TYPE 1,TYPE 2,FALSE,TRUTH,I am an incurable time waster,C,106
R_2yqEFv73cn8rPRj,39,2,8,16,16,TYPE 1,TYPE 2,FALSE,TRUTH,I am reading what is on the screen,X,154
R_2yqEFv73cn8rPRj,39,2,8,16,17,TYPE 1,TYPE 2,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,C,56
R_2yqEFv73cn8rPRj,39,2,8,16,18,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,X,155
R_2yqEFv73cn8rPRj,39,2,8,16,19,TYPE 1,TYPE 2,FALSE,TRUTH,I always finish important jobs with time to spare,X,158
R_2yqEFv73cn8rPRj,39,2,8,16,20,TYPE 1,TYPE 2,FALSE,TRUTH,I am watching the computer screen,C,92
R_2yqEFv73cn8rPRj,39,2,8,16,21,TYPE 1,TYPE 2,FALSE,TRUTH,I promise myself I'll do something and then drag my feet ,X,160
R_2yqEFv73cn8rPRj,39,2,8,16,22,TYPE 1,TYPE 2,FALSE,TRUTH,I am buying groceries now  ,C,70
R_2yqEFv73cn8rPRj,39,2,8,16,23,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,X,164
R_2yqEFv73cn8rPRj,39,2,8,16,24,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing an electric guitar,X,153
R_2yqEFv73cn8rPRj,39,2,8,16,25,TYPE 1,TYPE 2,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,163
R_2yqEFv73cn8rPRj,39,2,8,16,26,TYPE 1,TYPE 2,FALSE,TRUTH,I am climbing on a mountain,X,163
R_2yqEFv73cn8rPRj,39,2,8,16,27,TYPE 1,TYPE 2,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started ,C,88
R_2yqEFv73cn8rPRj,39,2,8,16,28,TYPE 1,TYPE 2,FALSE,TRUTH,I am reading what is on the screen,X,152
R_2yqEFv73cn8rPRj,39,2,8,16,29,TYPE 1,TYPE 2,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,X,148
R_2yqEFv73cn8rPRj,39,2,8,16,30,TYPE 1,TYPE 2,FALSE,TRUTH,I am at the beach,C,103
R_2yqEFv73cn8rPRj,39,2,8,16,31,TYPE 1,TYPE 2,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it ,X,164
R_2yqEFv73cn8rPRj,39,2,8,16,32,TYPE 1,TYPE 2,FALSE,TRUTH,I am infront of a computer right now,C,35
R_2yqEFv73cn8rPRj,39,2,8,16,33,TYPE 1,TYPE 2,FALSE,TRUTH,When I have a deadline; I wait till the last minute,X,149
R_2yqEFv73cn8rPRj,39,2,8,16,34,TYPE 1,TYPE 2,FALSE,TRUTH,I am doing an experiment in psychology,X,161
R_2yqEFv73cn8rPRj,39,2,8,16,35,TYPE 1,TYPE 2,FALSE,TRUTH,I always finish important jobs with time to spare,C,148
R_2yqEFv73cn8rPRj,39,2,8,16,36,TYPE 1,TYPE 2,FALSE,TRUTH,I am watching the computer screen,C,0
R_2yqEFv73cn8rPRj,39,2,8,16,37,TYPE 1,TYPE 2,FALSE,TRUTH,I am an incurable time waster,C,151
R_2yqEFv73cn8rPRj,39,2,8,16,38,TYPE 1,TYPE 2,FALSE,TRUTH,My fingers are on the keyboard,X,137
R_2yqEFv73cn8rPRj,39,2,8,16,39,TYPE 1,TYPE 2,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,C,39
R_2yqEFv73cn8rPRj,39,2,8,16,40,TYPE 1,TYPE 2,FALSE,TRUTH,I am playing soccer right now,X,169
R_2yqEFv73cn8rPRj,39,2,8,16,INSTRUCTIONS OF CURRENT BLOCK,TYPE 1,TYPE 2,FALSE,TRUTH,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,8770
R_3OdnHeW6cIbEEIE,40,1,1,1,1,FALSE,TRUTH,None,None,I am at the beach,C,1568
R_3OdnHeW6cIbEEIE,40,1,1,1,2,FALSE,TRUTH,None,None,My fingers are on the keyboard,C,23196
R_3OdnHeW6cIbEEIE,40,1,1,1,3,FALSE,TRUTH,None,None,I am buying groceries now  ,X,16777
R_3OdnHeW6cIbEEIE,40,1,1,1,4,FALSE,TRUTH,None,None,I am watching the computer screen,C,1589
R_3OdnHeW6cIbEEIE,40,1,1,1,5,FALSE,TRUTH,None,None,I am doing an experiment in psychology,X,167
R_3OdnHeW6cIbEEIE,40,1,1,1,6,FALSE,TRUTH,None,None,I am climbing on a mountain,C,51
R_3OdnHeW6cIbEEIE,40,1,1,1,7,FALSE,TRUTH,None,None,I am reading what is on the screen,C,87
R_3OdnHeW6cIbEEIE,40,1,1,1,8,FALSE,TRUTH,None,None,I am infront of a computer right now,X,150
R_3OdnHeW6cIbEEIE,40,1,1,1,9,FALSE,TRUTH,None,None,I am watching the news,C,78
R_3OdnHeW6cIbEEIE,40,1,1,1,10,FALSE,TRUTH,None,None,I am playing an electric guitar,X,167
R_3OdnHeW6cIbEEIE,40,1,1,1,11,FALSE,TRUTH,None,None,My fingers are on the keyboard,C,48
R_3OdnHeW6cIbEEIE,40,1,1,1,12,FALSE,TRUTH,None,None,I am climbing on a mountain,C,136
R_3OdnHeW6cIbEEIE,40,1,1,1,13,FALSE,TRUTH,None,None,I am at the beach,X,190
R_3OdnHeW6cIbEEIE,40,1,1,1,14,FALSE,TRUTH,None,None,I am doing an experiment in psychology,C,117
R_3OdnHeW6cIbEEIE,40,1,1,1,15,FALSE,TRUTH,None,None,I am playing an electric guitar,C,57
R_3OdnHeW6cIbEEIE,40,1,1,1,16,FALSE,TRUTH,None,None,I am watching the news,X,186
R_3OdnHeW6cIbEEIE,40,1,1,1,17,FALSE,TRUTH,None,None,I am reading what is on the screen,C,78
R_3OdnHeW6cIbEEIE,40,1,1,1,18,FALSE,TRUTH,None,None,I am infront of a computer right now,X,147
R_3OdnHeW6cIbEEIE,40,1,1,1,19,FALSE,TRUTH,None,None,I am buying groceries now  ,X,178
R_3OdnHeW6cIbEEIE,40,1,1,1,20,FALSE,TRUTH,None,None,I am watching the computer screen,C,136
R_3OdnHeW6cIbEEIE,40,1,1,1,INSTRUCTIONS OF CURRENT BLOCK,FALSE,TRUTH,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,54888
R_3OdnHeW6cIbEEIE,40,1,2,2,1,TYPE 2,TYPE 1,None,None,I am an incurable time waster - 1,C,9758
R_3OdnHeW6cIbEEIE,40,1,2,2,2,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it - 2,X,13156
R_3OdnHeW6cIbEEIE,40,1,2,2,3,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started - 1,C,6450
R_3OdnHeW6cIbEEIE,40,1,2,2,4,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important - 1,C,11758
R_3OdnHeW6cIbEEIE,40,1,2,2,5,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare - 2,C,7008
R_3OdnHeW6cIbEEIE,40,1,2,2,6,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet - 1,C,1636
R_3OdnHeW6cIbEEIE,40,1,2,2,7,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks - 2,C,57
R_3OdnHeW6cIbEEIE,40,1,2,2,8,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores  - 2,X,148
R_3OdnHeW6cIbEEIE,40,1,2,2,9,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute - 1,C,98
R_3OdnHeW6cIbEEIE,40,1,2,2,10,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it - 2,C,57
R_3OdnHeW6cIbEEIE,40,1,2,2,11,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it  - 2,X,156
R_3OdnHeW6cIbEEIE,40,1,2,2,12,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started - 1,C,88
R_3OdnHeW6cIbEEIE,40,1,2,2,13,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare - 2,C,85
R_3OdnHeW6cIbEEIE,40,1,2,2,14,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet - 1,C,55
R_3OdnHeW6cIbEEIE,40,1,2,2,15,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important - 1,X,137
R_3OdnHeW6cIbEEIE,40,1,2,2,16,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores  - 2,C,117
R_3OdnHeW6cIbEEIE,40,1,2,2,17,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute - 1,C,16
R_3OdnHeW6cIbEEIE,40,1,2,2,18,TYPE 2,TYPE 1,None,None,I am an incurable time waster - 1,C,144
R_3OdnHeW6cIbEEIE,40,1,2,2,19,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks - 2,C,17
R_3OdnHeW6cIbEEIE,40,1,2,2,20,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it  - 2,X,164
R_3OdnHeW6cIbEEIE,40,1,2,2,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,61909
R_3OdnHeW6cIbEEIE,40,1,3,3,1,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,19259
R_3OdnHeW6cIbEEIE,40,1,3,3,2,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,X,10679
R_3OdnHeW6cIbEEIE,40,1,3,3,3,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,C,8426
R_3OdnHeW6cIbEEIE,40,1,3,3,4,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,C,991
R_3OdnHeW6cIbEEIE,40,1,3,3,5,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,X,131
R_3OdnHeW6cIbEEIE,40,1,3,3,6,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,C,48
R_3OdnHeW6cIbEEIE,40,1,3,3,7,TYPE 2,TYPE 1,None,None,I am an incurable time waster,X,150
R_3OdnHeW6cIbEEIE,40,1,3,3,8,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,C,109
R_3OdnHeW6cIbEEIE,40,1,3,3,9,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,38
R_3OdnHeW6cIbEEIE,40,1,3,3,10,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,X,147
R_3OdnHeW6cIbEEIE,40,1,3,3,11,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,X,150
R_3OdnHeW6cIbEEIE,40,1,3,3,12,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,X,178
R_3OdnHeW6cIbEEIE,40,1,3,3,13,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,X,159
R_3OdnHeW6cIbEEIE,40,1,3,3,14,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,87
R_3OdnHeW6cIbEEIE,40,1,3,3,15,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,C,75
R_3OdnHeW6cIbEEIE,40,1,3,3,16,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,66
R_3OdnHeW6cIbEEIE,40,1,3,3,17,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,107
R_3OdnHeW6cIbEEIE,40,1,3,3,18,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,66
R_3OdnHeW6cIbEEIE,40,1,3,3,19,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,X,206
R_3OdnHeW6cIbEEIE,40,1,3,3,20,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,X,177
R_3OdnHeW6cIbEEIE,40,1,3,3,21,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,147
R_3OdnHeW6cIbEEIE,40,1,3,3,22,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,X,156
R_3OdnHeW6cIbEEIE,40,1,3,3,23,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,C,78
R_3OdnHeW6cIbEEIE,40,1,3,3,24,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,295
R_3OdnHeW6cIbEEIE,40,1,3,3,25,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,37
R_3OdnHeW6cIbEEIE,40,1,3,3,26,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,114
R_3OdnHeW6cIbEEIE,40,1,3,3,27,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,X,175
R_3OdnHeW6cIbEEIE,40,1,3,3,28,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,C,96
R_3OdnHeW6cIbEEIE,40,1,3,3,29,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,X,178
R_3OdnHeW6cIbEEIE,40,1,3,3,30,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,X,190
R_3OdnHeW6cIbEEIE,40,1,3,3,31,TYPE 2,TYPE 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,19
R_3OdnHeW6cIbEEIE,40,1,3,3,32,TYPE 2,TYPE 1,None,None,When I have a deadline; I wait till the last minute,X,164
R_3OdnHeW6cIbEEIE,40,1,3,3,33,TYPE 2,TYPE 1,None,None,Whenever I make a plan of action; I follow it ,X,196
R_3OdnHeW6cIbEEIE,40,1,3,3,34,TYPE 2,TYPE 1,None,None,I am an incurable time waster,C,166
R_3OdnHeW6cIbEEIE,40,1,3,3,35,TYPE 2,TYPE 1,None,None,I put the necessary time into even boring tasks,C,46
R_3OdnHeW6cIbEEIE,40,1,3,3,36,TYPE 2,TYPE 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,124
R_3OdnHeW6cIbEEIE,40,1,3,3,37,TYPE 2,TYPE 1,None,None,I promise myself I'll do something and then drag my feet,X,215
R_3OdnHeW6cIbEEIE,40,1,3,3,38,TYPE 2,TYPE 1,None,None,I get right to work; even on life's unpleasant chores ,C,66
R_3OdnHeW6cIbEEIE,40,1,3,3,39,TYPE 2,TYPE 1,None,None,Putting something off until tomorrow is not the way I do it,X,195
R_3OdnHeW6cIbEEIE,40,1,3,3,40,TYPE 2,TYPE 1,None,None,I always finish important jobs with time to spare,X,196
R_3OdnHeW6cIbEEIE,40,1,3,3,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,53000
R_3OdnHeW6cIbEEIE,40,1,4,4,1,TYPE 2,TYPE 1,FALSE,TRUTH,I put the necessary time into even boring tasks,C,8083
R_3OdnHeW6cIbEEIE,40,1,4,4,2,TYPE 2,TYPE 1,FALSE,TRUTH,I am infront of a computer right now,C,7966
R_3OdnHeW6cIbEEIE,40,1,4,4,3,TYPE 2,TYPE 1,FALSE,TRUTH,I am an incurable time waster,X,8682
R_3OdnHeW6cIbEEIE,40,1,4,4,4,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing an electric guitar,C,8998
R_3OdnHeW6cIbEEIE,40,1,4,4,5,TYPE 2,TYPE 1,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,897
R_3OdnHeW6cIbEEIE,40,1,4,4,6,TYPE 2,TYPE 1,FALSE,TRUTH,I am climbing on a mountain,X,149
R_3OdnHeW6cIbEEIE,40,1,4,4,7,TYPE 2,TYPE 1,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,C,77
R_3OdnHeW6cIbEEIE,40,1,4,4,8,TYPE 2,TYPE 1,FALSE,TRUTH,I am buying groceries now  ,C,93
R_3OdnHeW6cIbEEIE,40,1,4,4,9,TYPE 2,TYPE 1,FALSE,TRUTH,When I have a deadline; I wait till the last minute,C,65
R_3OdnHeW6cIbEEIE,40,1,4,4,10,TYPE 2,TYPE 1,FALSE,TRUTH,I am reading what is on the screen,X,157
R_3OdnHeW6cIbEEIE,40,1,4,4,11,TYPE 2,TYPE 1,FALSE,TRUTH,I promise myself I'll do something and then drag my feet,X,168
R_3OdnHeW6cIbEEIE,40,1,4,4,12,TYPE 2,TYPE 1,FALSE,TRUTH,I am doing an experiment in psychology,X,143
R_3OdnHeW6cIbEEIE,40,1,4,4,13,TYPE 2,TYPE 1,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,X,143
R_3OdnHeW6cIbEEIE,40,1,4,4,14,TYPE 2,TYPE 1,FALSE,TRUTH,I am at the beach,C,157
R_3OdnHeW6cIbEEIE,40,1,4,4,15,TYPE 2,TYPE 1,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,X,186
R_3OdnHeW6cIbEEIE,40,1,4,4,16,TYPE 2,TYPE 1,FALSE,TRUTH,I am watching the computer screen,C,138
R_3OdnHeW6cIbEEIE,40,1,4,4,17,TYPE 2,TYPE 1,FALSE,TRUTH,I always finish important jobs with time to spare,C,24
R_3OdnHeW6cIbEEIE,40,1,4,4,18,TYPE 2,TYPE 1,FALSE,TRUTH,My fingers are on the keyboard,C,114
R_3OdnHeW6cIbEEIE,40,1,4,4,19,TYPE 2,TYPE 1,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it,C,54
R_3OdnHeW6cIbEEIE,40,1,4,4,20,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing soccer right now,X,173
R_3OdnHeW6cIbEEIE,40,1,4,4,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,FALSE,TRUTH,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,43684
R_3OdnHeW6cIbEEIE,40,1,5,5,1,TYPE 2,TYPE 1,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,C,11110
R_3OdnHeW6cIbEEIE,40,1,5,5,2,TYPE 2,TYPE 1,FALSE,TRUTH,I am climbing on a mountain,X,7217
R_3OdnHeW6cIbEEIE,40,1,5,5,3,TYPE 2,TYPE 1,FALSE,TRUTH,I put the necessary time into even boring tasks,C,8778
R_3OdnHeW6cIbEEIE,40,1,5,5,4,TYPE 2,TYPE 1,FALSE,TRUTH,My fingers are on the keyboard,C,14516
R_3OdnHeW6cIbEEIE,40,1,5,5,5,TYPE 2,TYPE 1,FALSE,TRUTH,When I have a deadline; I wait till the last minute,X,948
R_3OdnHeW6cIbEEIE,40,1,5,5,6,TYPE 2,TYPE 1,FALSE,TRUTH,I am reading what is on the screen,X,159
R_3OdnHeW6cIbEEIE,40,1,5,5,7,TYPE 2,TYPE 1,FALSE,TRUTH,I always finish important jobs with time to spare,C,117
R_3OdnHeW6cIbEEIE,40,1,5,5,8,TYPE 2,TYPE 1,FALSE,TRUTH,I am buying groceries now  ,X,147
R_3OdnHeW6cIbEEIE,40,1,5,5,9,TYPE 2,TYPE 1,FALSE,TRUTH,I promise myself I'll do something and then drag my feet,C,38
R_3OdnHeW6cIbEEIE,40,1,5,5,10,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing an electric guitar,C,146
R_3OdnHeW6cIbEEIE,40,1,5,5,11,TYPE 2,TYPE 1,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,X,125
R_3OdnHeW6cIbEEIE,40,1,5,5,12,TYPE 2,TYPE 1,FALSE,TRUTH,I am watching the computer screen,C,30
R_3OdnHeW6cIbEEIE,40,1,5,5,13,TYPE 2,TYPE 1,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it,C,126
R_3OdnHeW6cIbEEIE,40,1,5,5,14,TYPE 2,TYPE 1,FALSE,TRUTH,I am at the beach,X,166
R_3OdnHeW6cIbEEIE,40,1,5,5,15,TYPE 2,TYPE 1,FALSE,TRUTH,I am an incurable time waster,C,138
R_3OdnHeW6cIbEEIE,40,1,5,5,16,TYPE 2,TYPE 1,FALSE,TRUTH,I am doing an experiment in psychology,X,154
R_3OdnHeW6cIbEEIE,40,1,5,5,17,TYPE 2,TYPE 1,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,X,168
R_3OdnHeW6cIbEEIE,40,1,5,5,18,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing soccer right now,C,37
R_3OdnHeW6cIbEEIE,40,1,5,5,19,TYPE 2,TYPE 1,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,X,164
R_3OdnHeW6cIbEEIE,40,1,5,5,20,TYPE 2,TYPE 1,FALSE,TRUTH,I am infront of a computer right now,C,108
R_3OdnHeW6cIbEEIE,40,1,5,5,21,TYPE 2,TYPE 1,FALSE,TRUTH,I always finish important jobs with time to spare,C,33
R_3OdnHeW6cIbEEIE,40,1,5,5,22,TYPE 2,TYPE 1,FALSE,TRUTH,I am at the beach,X,177
R_3OdnHeW6cIbEEIE,40,1,5,5,23,TYPE 2,TYPE 1,FALSE,TRUTH,I put the necessary time into even boring tasks,X,187
R_3OdnHeW6cIbEEIE,40,1,5,5,24,TYPE 2,TYPE 1,FALSE,TRUTH,I am watching the computer screen,C,107
R_3OdnHeW6cIbEEIE,40,1,5,5,25,TYPE 2,TYPE 1,FALSE,TRUTH,I promise myself I'll do something and then drag my feet,X,243
R_3OdnHeW6cIbEEIE,40,1,5,5,26,TYPE 2,TYPE 1,FALSE,TRUTH,I am reading what is on the screen,X,180
R_3OdnHeW6cIbEEIE,40,1,5,5,27,TYPE 2,TYPE 1,FALSE,TRUTH,Whenever I make a plan of action; I follow it ,C,75
R_3OdnHeW6cIbEEIE,40,1,5,5,28,TYPE 2,TYPE 1,FALSE,TRUTH,I am climbing on a mountain,X,174
R_3OdnHeW6cIbEEIE,40,1,5,5,29,TYPE 2,TYPE 1,FALSE,TRUTH,I get stuck in neutral even though I know how important it I to get started,C,96
R_3OdnHeW6cIbEEIE,40,1,5,5,30,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing soccer right now,C,87
R_3OdnHeW6cIbEEIE,40,1,5,5,31,TYPE 2,TYPE 1,FALSE,TRUTH,I needlessly delay finishing jobs; even when they’re important,C,91
R_3OdnHeW6cIbEEIE,40,1,5,5,32,TYPE 2,TYPE 1,FALSE,TRUTH,I am buying groceries now  ,C,73
R_3OdnHeW6cIbEEIE,40,1,5,5,33,TYPE 2,TYPE 1,FALSE,TRUTH,When I have a deadline; I wait till the last minute,C,103
R_3OdnHeW6cIbEEIE,40,1,5,5,34,TYPE 2,TYPE 1,FALSE,TRUTH,I am infront of a computer right now,X,164
R_3OdnHeW6cIbEEIE,40,1,5,5,35,TYPE 2,TYPE 1,FALSE,TRUTH,Putting something off until tomorrow is not the way I do it,C,87
R_3OdnHeW6cIbEEIE,40,1,5,5,36,TYPE 2,TYPE 1,FALSE,TRUTH,I am doing an experiment in psychology,C,90
R_3OdnHeW6cIbEEIE,40,1,5,5,37,TYPE 2,TYPE 1,FALSE,TRUTH,I am an incurable time waster,X,155
R_3OdnHeW6cIbEEIE,40,1,5,5,38,TYPE 2,TYPE 1,FALSE,TRUTH,I am playing an electric guitar,C,108
R_3OdnHeW6cIbEEIE,40,1,5,5,39,TYPE 2,TYPE 1,FALSE,TRUTH,I get right to work; even on life's unpleasant chores ,X,170
R_3OdnHeW6cIbEEIE,40,1,5,5,40,TYPE 2,TYPE 1,FALSE,TRUTH,My fingers are on the keyboard,C,68
R_3OdnHeW6cIbEEIE,40,1,5,5,INSTRUCTIONS OF CURRENT BLOCK,TYPE 2,TYPE 1,FALSE,TRUTH,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,61498
R_3OdnHeW6cIbEEIE,40,1,6,6,1,TYPE 1,TYPE 2,None,None,I put the necessary time into even boring tasks,C,7940
R_3OdnHeW6cIbEEIE,40,1,6,6,2,TYPE 1,TYPE 2,None,None,Whenever I make a plan of action; I follow it ,X,9800
R_3OdnHeW6cIbEEIE,40,1,6,6,3,TYPE 1,TYPE 2,None,None,When I have a deadline; I wait till the last minute,C,6769
R_3OdnHeW6cIbEEIE,40,1,6,6,4,TYPE 1,TYPE 2,None,None,Putting something off until tomorrow is not the way I do it,C,788
R_3OdnHeW6cIbEEIE,40,1,6,6,5,TYPE 1,TYPE 2,None,None,I get right to work; even on life's unpleasant chores ,X,157
R_3OdnHeW6cIbEEIE,40,1,6,6,6,TYPE 1,TYPE 2,None,None,I promise myself I'll do something and then drag my feet,C,70
R_3OdnHeW6cIbEEIE,40,1,6,6,7,TYPE 1,TYPE 2,None,None,I am an incurable time waster,X,139
R_3OdnHeW6cIbEEIE,40,1,6,6,8,TYPE 1,TYPE 2,None,None,I always finish important jobs with time to spare,C,99
R_3OdnHeW6cIbEEIE,40,1,6,6,9,TYPE 1,TYPE 2,None,None,I needlessly delay finishing jobs; even when they’re important,C,47
R_3OdnHeW6cIbEEIE,40,1,6,6,10,TYPE 1,TYPE 2,None,None,I get stuck in neutral even though I know how important it I to get started,X,147
R_3OdnHeW6cIbEEIE,40,1,6,6,11,TYPE 1,TYPE 2,None,None,I promise myself I'll do something and then drag my feet,X,169
R_3OdnHeW6cIbEEIE,40,1,6,6,12,TYPE 1,TYPE 2,None,None,I get right to work; even on life's unpleasant chores ,C,79
R_3OdnHeW6cIbEEIE,40,1,6,6,13,TYPE 1,TYPE 2,None,None,Whenever I make a plan of action; I follow it ,X,116
R_3OdnHeW6cIbEEIE,40,1,6,6,14,TYPE 1,TYPE 2,None,None,I needlessly delay finishing jobs; even when they’re important,X,148
R_3OdnHeW6cIbEEIE,40,1,6,6,15,TYPE 1,TYPE 2,None,None,Putting something off until tomorrow is not the way I do it,C,136
R_3OdnHeW6cIbEEIE,40,1,6,6,16,TYPE 1,TYPE 2,None,None,I am an incurable time waster,C,17
R_3OdnHeW6cIbEEIE,40,1,6,6,17,TYPE 1,TYPE 2,None,None,I put the necessary time into even boring tasks,C,116
R_3OdnHeW6cIbEEIE,40,1,6,6,18,TYPE 1,TYPE 2,None,None,I get stuck in neutral even though I know how important it I to get started,C,37
R_3OdnHeW6cIbEEIE,40,1,6,6,19,TYPE 1,TYPE 2,None,None,When I have a deadline; I wait till the last minute,X,157
R_3OdnHeW6cIbEEIE,40,1,6,6,20,TYPE 1,TYPE 2,None,None,I always finish important jobs with time to spare,C,86
R_3OdnHeW6cIbEEIE,40,1,6,6,21,TYPE 1,TYPE 2,None,None,I get stuck in neutral even though I know how important it I to get started,C,76
R_3OdnHeW6cIbEEIE,40,1,6,6,22,TYPE 1,TYPE 2,None,None,When I have a deadline; I wait till the last minute,X,176
R_3OdnHeW6cIbEEIE,40,1,6,6,23,TYPE 1,TYPE 2,None,None,Whenever I make a plan of action; I follow it ,C,5
R_3OdnHeW6cIbEEIE,40,1,6,6,24,TYPE 1,TYPE 2,None,None,I am an incurable time waster,X,170
R_3OdnHeW6cIbEEIE,40,1,6,6,25,TYPE 1,TYPE 2,None,None,I put the necessary time into even boring tasks,C,127
R_3OdnHeW6cIbEEIE,40,1,6,6,26,TYPE 1,TYPE 2,None,None,I needlessly delay finishing jobs; even when they’re important,C,48
R_3OdnHeW6cIbEEIE,40,1,6,6,27,TYPE 1,TYPE 2,None,None,I promise myself I'll do something and then drag my feet,X,165
R_3OdnHeW6cIbEEIE,40,1,6,6,28,TYPE 1,TYPE 2,None,None,I get right to work; even on life's unpleasant chores ,C,77
